gender,trm_code,department,delivery,course_title,ath_team_member,grade,hours_attempted,hours_earned,career_gpa,sum,average_creditsper_year,course_count
1,0,9,0,209,1,2,3,3,3.66,290,72.5,128
1,0,9,0,269,1,15,2,2,3.66,290,72.5,128
1,0,9,0,269,1,15,2,2,3.66,290,72.5,128
1,0,14,0,74,1,13,0,0,3.66,290,72.5,128
1,0,14,0,74,1,13,0,0,3.66,290,72.5,128
1,0,44,0,66,1,2,3,3,3.66,290,72.5,128
1,0,44,0,66,1,2,3,3,3.66,290,72.5,128
1,5,7,0,138,1,0,4,4,3.66,290,72.5,128
1,5,7,0,138,1,0,4,4,3.66,290,72.5,128
1,5,9,0,199,1,4,3,3,3.66,290,72.5,128
1,5,9,0,199,1,4,3,3,3.66,290,72.5,128
1,5,13,3,122,1,0,3,3,3.66,290,72.5,128
1,5,13,3,122,1,0,3,3,3.66,290,72.5,128
1,5,14,0,74,1,13,0,0,3.66,290,72.5,128
1,5,14,0,74,1,13,0,0,3.66,290,72.5,128
1,5,14,0,24,1,5,2,2,3.66,290,72.5,128
1,5,14,0,24,1,5,2,2,3.66,290,72.5,128
1,0,14,0,74,1,13,0,0,0.66,500,125,236
1,0,14,0,74,1,13,0,0,3.13,500,125,236
1,0,14,0,74,1,13,0,0,0.66,500,125,236
1,0,14,0,74,1,13,0,0,3.13,500,125,236
1,0,21,3,180,1,2,3,3,0.66,500,125,236
1,0,21,3,180,1,2,3,3,3.13,500,125,236
1,0,21,3,180,1,2,3,3,0.66,500,125,236
1,0,21,3,180,1,2,3,3,3.13,500,125,236
1,0,21,0,509,1,4,3,3,0.66,500,125,236
1,0,21,0,509,1,4,3,3,3.13,500,125,236
1,0,21,0,509,1,4,3,3,0.66,500,125,236
1,0,21,0,509,1,4,3,3,3.13,500,125,236
1,0,36,0,251,1,5,3,3,0.66,500,125,236
1,0,36,0,251,1,5,3,3,3.13,500,125,236
1,0,36,0,251,1,5,3,3,0.66,500,125,236
1,0,36,0,251,1,5,3,3,3.13,500,125,236
1,0,53,0,616,1,0,1,1,0.66,500,125,236
1,0,53,0,616,1,0,1,1,3.13,500,125,236
1,0,53,0,616,1,0,1,1,0.66,500,125,236
1,0,53,0,616,1,0,1,1,3.13,500,125,236
1,0,55,0,152,1,2,3,3,0.66,500,125,236
1,0,55,0,152,1,2,3,3,3.13,500,125,236
1,0,55,0,152,1,2,3,3,0.66,500,125,236
1,0,55,0,152,1,2,3,3,3.13,500,125,236
1,5,9,0,199,1,8,3,3,0.66,500,125,236
1,5,9,0,199,1,8,3,3,3.13,500,125,236
1,5,9,0,199,1,8,3,3,0.66,500,125,236
1,5,9,0,199,1,8,3,3,3.13,500,125,236
1,5,14,0,74,1,13,0,0,0.66,500,125,236
1,5,14,0,74,1,13,0,0,3.13,500,125,236
1,5,14,0,74,1,13,0,0,0.66,500,125,236
1,5,14,0,74,1,13,0,0,3.13,500,125,236
1,5,21,3,586,1,7,2,2,0.66,500,125,236
1,5,21,3,586,1,7,2,2,3.13,500,125,236
1,5,21,3,586,1,7,2,2,0.66,500,125,236
1,5,21,3,586,1,7,2,2,3.13,500,125,236
1,5,36,0,251,1,5,2,2,0.66,500,125,236
1,5,36,0,251,1,5,2,2,3.13,500,125,236
1,5,36,0,251,1,5,2,2,0.66,500,125,236
1,5,36,0,251,1,5,2,2,3.13,500,125,236
1,5,36,0,35,1,0,2,2,0.66,500,125,236
1,5,36,0,35,1,0,2,2,3.13,500,125,236
1,5,36,0,35,1,0,2,2,0.66,500,125,236
1,5,36,0,35,1,0,2,2,3.13,500,125,236
1,5,36,0,252,1,2,3,3,0.66,500,125,236
1,5,36,0,252,1,2,3,3,3.13,500,125,236
1,5,36,0,252,1,2,3,3,0.66,500,125,236
1,5,36,0,252,1,2,3,3,3.13,500,125,236
1,5,39,0,96,1,2,4,4,0.66,500,125,236
1,5,39,0,96,1,2,4,4,3.13,500,125,236
1,5,39,0,96,1,2,4,4,0.66,500,125,236
1,5,39,0,96,1,2,4,4,3.13,500,125,236
1,5,64,0,635,1,6,1,1,0.66,500,125,236
1,5,64,0,635,1,6,1,1,3.13,500,125,236
1,5,64,0,635,1,6,1,1,0.66,500,125,236
1,5,64,0,635,1,6,1,1,3.13,500,125,236
1,6,7,0,138,1,6,4,4,0.66,500,125,236
1,6,7,0,138,1,6,4,4,3.13,500,125,236
1,6,7,0,138,1,6,4,4,0.66,500,125,236
1,6,7,0,138,1,6,4,4,3.13,500,125,236
1,6,7,0,138,1,4,4,4,0.66,500,125,236
1,6,7,0,138,1,4,4,4,3.13,500,125,236
1,6,7,0,138,1,4,4,4,0.66,500,125,236
1,6,7,0,138,1,4,4,4,3.13,500,125,236
1,6,39,3,563,1,2,3,3,0.66,500,125,236
1,6,39,3,563,1,2,3,3,3.13,500,125,236
1,6,39,3,563,1,2,3,3,0.66,500,125,236
1,6,39,3,563,1,2,3,3,3.13,500,125,236
1,0,0,0,458,1,6,3,3,0.66,500,125,236
1,0,0,0,458,1,6,3,3,3.13,500,125,236
1,0,0,0,458,1,6,3,3,0.66,500,125,236
1,0,0,0,458,1,6,3,3,3.13,500,125,236
1,0,7,0,548,1,17,2,0,0.66,500,125,236
1,0,7,0,548,1,17,2,0,3.13,500,125,236
1,0,7,0,548,1,17,2,0,0.66,500,125,236
1,0,7,0,548,1,17,2,0,3.13,500,125,236
1,0,7,0,83,1,17,2,0,0.66,500,125,236
1,0,7,0,83,1,17,2,0,3.13,500,125,236
1,0,7,0,83,1,17,2,0,0.66,500,125,236
1,0,7,0,83,1,17,2,0,3.13,500,125,236
1,0,9,0,471,1,6,3,3,0.66,500,125,236
1,0,9,0,471,1,6,3,3,3.13,500,125,236
1,0,9,0,471,1,6,3,3,0.66,500,125,236
1,0,9,0,471,1,6,3,3,3.13,500,125,236
1,0,9,0,246,1,6,3,3,0.66,500,125,236
1,0,9,0,246,1,6,3,3,3.13,500,125,236
1,0,9,0,246,1,6,3,3,0.66,500,125,236
1,0,9,0,246,1,6,3,3,3.13,500,125,236
1,0,9,0,60,1,17,0,0,0.66,500,125,236
1,0,9,0,60,1,17,0,0,3.13,500,125,236
1,0,9,0,60,1,17,0,0,0.66,500,125,236
1,0,9,0,60,1,17,0,0,3.13,500,125,236
1,0,14,0,74,1,13,0,0,0.66,500,125,236
1,0,14,0,74,1,13,0,0,3.13,500,125,236
1,0,14,0,74,1,13,0,0,0.66,500,125,236
1,0,14,0,74,1,13,0,0,3.13,500,125,236
1,0,46,0,372,1,2,3,3,0.66,500,125,236
1,0,46,0,372,1,2,3,3,3.13,500,125,236
1,0,46,0,372,1,2,3,3,0.66,500,125,236
1,0,46,0,372,1,2,3,3,3.13,500,125,236
1,5,0,3,4,1,17,3,0,0.66,500,125,236
1,5,0,3,4,1,17,3,0,3.13,500,125,236
1,5,0,3,4,1,17,3,0,0.66,500,125,236
1,5,0,3,4,1,17,3,0,3.13,500,125,236
1,5,44,3,328,1,17,3,0,0.66,500,125,236
1,5,44,3,328,1,17,3,0,3.13,500,125,236
1,5,44,3,328,1,17,3,0,0.66,500,125,236
1,5,44,3,328,1,17,3,0,3.13,500,125,236
1,5,44,3,367,1,17,3,0,0.66,500,125,236
1,5,44,3,367,1,17,3,0,3.13,500,125,236
1,5,44,3,367,1,17,3,0,0.66,500,125,236
1,5,44,3,367,1,17,3,0,3.13,500,125,236
1,6,0,3,4,1,4,3,3,0.66,500,125,236
1,6,0,3,4,1,4,3,3,3.13,500,125,236
1,6,0,3,4,1,4,3,3,0.66,500,125,236
1,6,0,3,4,1,4,3,3,3.13,500,125,236
1,6,20,3,385,1,18,3,0,0.66,500,125,236
1,6,20,3,385,1,18,3,0,3.13,500,125,236
1,6,20,3,385,1,18,3,0,0.66,500,125,236
1,6,20,3,385,1,18,3,0,3.13,500,125,236
1,6,44,3,328,1,6,3,3,0.66,500,125,236
1,6,44,3,328,1,6,3,3,3.13,500,125,236
1,6,44,3,328,1,6,3,3,0.66,500,125,236
1,6,44,3,328,1,6,3,3,3.13,500,125,236
1,6,44,3,367,1,18,3,0,0.66,500,125,236
1,6,44,3,367,1,18,3,0,3.13,500,125,236
1,6,44,3,367,1,18,3,0,0.66,500,125,236
1,6,44,3,367,1,18,3,0,3.13,500,125,236
1,5,44,0,423,1,8,3,3,0.66,500,125,236
1,5,44,0,423,1,8,3,3,3.13,500,125,236
1,5,44,0,423,1,8,3,3,0.66,500,125,236
1,5,44,0,423,1,8,3,3,3.13,500,125,236
1,6,20,0,366,1,0,3,3,0.66,500,125,236
1,6,20,0,366,1,0,3,3,3.13,500,125,236
1,6,20,0,366,1,0,3,3,0.66,500,125,236
1,6,20,0,366,1,0,3,3,3.13,500,125,236
1,6,44,0,367,1,0,3,3,0.66,500,125,236
1,6,44,0,367,1,0,3,3,3.13,500,125,236
1,6,44,0,367,1,0,3,3,0.66,500,125,236
1,6,44,0,367,1,0,3,3,3.13,500,125,236
1,0,6,0,462,1,5,3,3,0.66,500,125,236
1,0,6,0,462,1,5,3,3,3.13,500,125,236
1,0,6,0,462,1,5,3,3,0.66,500,125,236
1,0,6,0,462,1,5,3,3,3.13,500,125,236
1,0,6,0,463,1,5,1,1,0.66,500,125,236
1,0,6,0,463,1,5,1,1,3.13,500,125,236
1,0,6,0,463,1,5,1,1,0.66,500,125,236
1,0,6,0,463,1,5,1,1,3.13,500,125,236
1,0,15,0,262,1,5,3,3,0.66,500,125,236
1,0,15,0,262,1,5,3,3,3.13,500,125,236
1,0,15,0,262,1,5,3,3,0.66,500,125,236
1,0,15,0,262,1,5,3,3,3.13,500,125,236
1,0,23,3,305,1,0,3,3,0.66,500,125,236
1,0,23,3,305,1,0,3,3,3.13,500,125,236
1,0,23,3,305,1,0,3,3,0.66,500,125,236
1,0,23,3,305,1,0,3,3,3.13,500,125,236
1,0,23,0,630,1,0,3,3,0.66,500,125,236
1,0,23,0,630,1,0,3,3,3.13,500,125,236
1,0,23,0,630,1,0,3,3,0.66,500,125,236
1,0,23,0,630,1,0,3,3,3.13,500,125,236
1,0,59,0,196,1,2,3,3,0.66,500,125,236
1,0,59,0,196,1,2,3,3,3.13,500,125,236
1,0,59,0,196,1,2,3,3,0.66,500,125,236
1,0,59,0,196,1,2,3,3,3.13,500,125,236
1,5,2,0,119,1,5,3,3,0.66,500,125,236
1,5,2,0,119,1,5,3,3,3.13,500,125,236
1,5,2,0,119,1,5,3,3,0.66,500,125,236
1,5,2,0,119,1,5,3,3,3.13,500,125,236
1,5,23,0,130,1,0,3,3,0.66,500,125,236
1,5,23,0,130,1,0,3,3,3.13,500,125,236
1,5,23,0,130,1,0,3,3,0.66,500,125,236
1,5,23,0,130,1,0,3,3,3.13,500,125,236
1,5,29,0,629,1,2,3,3,0.66,500,125,236
1,5,29,0,629,1,2,3,3,3.13,500,125,236
1,5,29,0,629,1,2,3,3,0.66,500,125,236
1,5,29,0,629,1,2,3,3,3.13,500,125,236
1,5,64,0,18,1,0,3,3,0.66,500,125,236
1,5,64,0,18,1,0,3,3,3.13,500,125,236
1,5,64,0,18,1,0,3,3,0.66,500,125,236
1,5,64,0,18,1,0,3,3,3.13,500,125,236
1,0,23,0,575,1,0,3,3,0.66,500,125,236
1,0,23,0,575,1,0,3,3,3.13,500,125,236
1,0,23,0,575,1,0,3,3,0.66,500,125,236
1,0,23,0,575,1,0,3,3,3.13,500,125,236
1,0,23,0,269,1,15,3,3,0.66,500,125,236
1,0,23,0,269,1,15,3,3,3.13,500,125,236
1,0,23,0,269,1,15,3,3,0.66,500,125,236
1,0,23,0,269,1,15,3,3,3.13,500,125,236
1,0,35,0,31,1,0,3,3,0.66,500,125,236
1,0,35,0,31,1,0,3,3,3.13,500,125,236
1,0,35,0,31,1,0,3,3,0.66,500,125,236
1,0,35,0,31,1,0,3,3,3.13,500,125,236
1,0,59,0,530,1,2,3,3,0.66,500,125,236
1,0,59,0,530,1,2,3,3,3.13,500,125,236
1,0,59,0,530,1,2,3,3,0.66,500,125,236
1,0,59,0,530,1,2,3,3,3.13,500,125,236
1,0,64,0,43,1,0,3,3,0.66,500,125,236
1,0,64,0,43,1,0,3,3,3.13,500,125,236
1,0,64,0,43,1,0,3,3,0.66,500,125,236
1,0,64,0,43,1,0,3,3,3.13,500,125,236
1,5,9,0,67,1,4,3,3,0.66,500,125,236
1,5,9,0,67,1,4,3,3,3.13,500,125,236
1,5,9,0,67,1,4,3,3,0.66,500,125,236
1,5,9,0,67,1,4,3,3,3.13,500,125,236
1,5,23,3,312,1,6,3,3,0.66,500,125,236
1,5,23,3,312,1,6,3,3,3.13,500,125,236
1,5,23,3,312,1,6,3,3,0.66,500,125,236
1,5,23,3,312,1,6,3,3,3.13,500,125,236
1,5,23,0,576,1,4,3,3,0.66,500,125,236
1,5,23,0,576,1,4,3,3,3.13,500,125,236
1,5,23,0,576,1,4,3,3,0.66,500,125,236
1,5,23,0,576,1,4,3,3,3.13,500,125,236
1,5,23,0,521,1,0,2,2,0.66,500,125,236
1,5,23,0,521,1,0,2,2,3.13,500,125,236
1,5,23,0,521,1,0,2,2,0.66,500,125,236
1,5,23,0,521,1,0,2,2,3.13,500,125,236
1,5,35,0,387,1,18,3,0,0.66,500,125,236
1,5,35,0,387,1,18,3,0,3.13,500,125,236
1,5,35,0,387,1,18,3,0,0.66,500,125,236
1,5,35,0,387,1,18,3,0,3.13,500,125,236
1,5,35,0,219,1,18,3,0,0.66,500,125,236
1,5,35,0,219,1,18,3,0,3.13,500,125,236
1,5,35,0,219,1,18,3,0,0.66,500,125,236
1,5,35,0,219,1,18,3,0,3.13,500,125,236
1,5,9,3,429,1,7,3,3,0.66,500,125,236
1,5,9,3,429,1,7,3,3,3.13,500,125,236
1,5,9,3,429,1,7,3,3,0.66,500,125,236
1,5,9,3,429,1,7,3,3,3.13,500,125,236
1,5,9,3,325,1,12,3,0,0.66,500,125,236
1,5,9,3,325,1,12,3,0,3.13,500,125,236
1,5,9,3,325,1,12,3,0,0.66,500,125,236
1,5,9,3,325,1,12,3,0,3.13,500,125,236
1,6,9,3,375,1,12,3,0,0.66,500,125,236
1,6,9,3,375,1,12,3,0,3.13,500,125,236
1,6,9,3,375,1,12,3,0,0.66,500,125,236
1,6,9,3,375,1,12,3,0,3.13,500,125,236
0,0,7,0,138,1,5,4,4,3.61,210,52.5,82
0,0,7,0,138,1,5,4,4,3.61,210,52.5,82
0,0,7,0,138,1,0,4,4,3.61,210,52.5,82
0,0,7,0,138,1,0,4,4,3.61,210,52.5,82
0,0,36,0,296,1,0,2,2,3.61,210,52.5,82
0,0,36,0,296,1,0,2,2,3.61,210,52.5,82
0,0,64,3,144,1,2,2,2,3.61,210,52.5,82
0,0,64,3,144,1,2,2,2,3.61,210,52.5,82
0,5,44,0,469,1,2,3,3,3.61,210,52.5,82
0,5,44,0,469,1,2,3,3,3.61,210,52.5,82
0,5,44,0,58,1,0,3,3,3.61,210,52.5,82
0,5,44,0,58,1,0,3,3,3.61,210,52.5,82
0,5,44,0,153,1,0,3,3,3.61,210,52.5,82
0,5,44,0,153,1,0,3,3,3.61,210,52.5,82
0,6,39,0,298,1,2,3,3,3.61,210,52.5,82
0,6,39,0,298,1,2,3,3,3.61,210,52.5,82
0,6,44,0,434,1,0,3,3,3.61,210,52.5,82
0,6,44,0,434,1,0,3,3,3.61,210,52.5,82
0,6,44,0,199,1,0,3,3,3.61,210,52.5,82
0,6,44,0,199,1,0,3,3,3.61,210,52.5,82
0,6,46,0,372,1,5,3,3,3.61,210,52.5,82
0,6,46,0,372,1,5,3,3,3.61,210,52.5,82
0,0,20,0,464,1,0,3,3,3.61,210,52.5,82
0,0,20,0,464,1,0,3,3,3.61,210,52.5,82
0,0,39,0,563,1,10,3,3,3.61,210,52.5,82
0,0,39,0,563,1,10,3,3,3.61,210,52.5,82
0,5,0,0,458,1,4,3,3,3.61,210,52.5,82
0,5,0,0,458,1,4,3,3,3.61,210,52.5,82
0,5,39,0,563,1,17,3,0,3.61,210,52.5,82
0,5,39,0,563,1,17,3,0,3.61,210,52.5,82
0,5,44,3,328,1,0,3,3,3.61,210,52.5,82
0,5,44,3,328,1,0,3,3,3.61,210,52.5,82
0,6,44,0,248,1,0,3,3,3.61,210,52.5,82
0,6,44,0,248,1,0,3,3,3.61,210,52.5,82
0,6,44,0,209,1,0,3,3,3.61,210,52.5,82
0,6,44,0,209,1,0,3,3,3.61,210,52.5,82
0,0,39,3,563,1,8,3,3,3.61,210,52.5,82
0,0,39,3,563,1,8,3,3,3.61,210,52.5,82
0,0,44,3,367,1,8,3,3,3.61,210,52.5,82
0,0,44,3,367,1,8,3,3,3.61,210,52.5,82
0,5,13,3,442,1,2,3,3,3.61,210,52.5,82
0,5,13,3,442,1,2,3,3,3.61,210,52.5,82
0,5,44,3,423,1,4,3,3,3.61,210,52.5,82
0,5,44,3,423,1,4,3,3,3.61,210,52.5,82
0,5,44,3,66,1,0,3,3,3.61,210,52.5,82
0,5,44,3,66,1,0,3,3,3.61,210,52.5,82
0,0,34,0,316,1,0,3,3,3.61,210,52.5,82
0,0,34,0,316,1,0,3,3,3.61,210,52.5,82
0,0,34,3,351,1,2,3,3,3.61,210,52.5,82
0,0,34,3,351,1,2,3,3,3.61,210,52.5,82
0,0,64,3,203,1,8,1,1,3.61,210,52.5,82
0,0,64,3,203,1,8,1,1,3.61,210,52.5,82
0,5,34,0,173,1,17,3,0,3.61,210,52.5,82
0,5,34,0,173,1,17,3,0,3.61,210,52.5,82
0,5,34,0,327,1,0,3,3,3.61,210,52.5,82
0,5,34,0,327,1,0,3,3,3.61,210,52.5,82
0,6,9,3,353,1,0,3,3,3.61,210,52.5,82
0,6,9,3,353,1,0,3,3,3.61,210,52.5,82
0,6,34,0,490,1,2,3,3,3.61,210,52.5,82
0,6,34,0,490,1,2,3,3,3.61,210,52.5,82
0,0,9,3,206,1,0,3,3,3.61,210,52.5,82
0,0,9,3,206,1,0,3,3,3.61,210,52.5,82
0,0,15,3,97,1,0,3,3,3.61,210,52.5,82
0,0,15,3,97,1,0,3,3,3.61,210,52.5,82
0,0,64,3,203,1,5,1,1,3.61,210,52.5,82
0,0,64,3,203,1,5,1,1,3.61,210,52.5,82
0,5,9,0,359,1,0,3,3,3.61,210,52.5,82
0,5,9,0,359,1,0,3,3,3.61,210,52.5,82
0,5,9,0,77,1,0,3,3,3.61,210,52.5,82
0,5,9,0,77,1,0,3,3,3.61,210,52.5,82
0,6,9,3,375,1,0,3,3,3.61,210,52.5,82
0,6,9,3,375,1,0,3,3,3.61,210,52.5,82
0,6,9,0,169,1,13,1,0,3.61,210,52.5,82
0,6,9,0,169,1,13,1,0,3.61,210,52.5,82
0,0,9,3,367,1,0,3,3,3.61,210,52.5,82
0,0,9,3,367,1,0,3,3,3.61,210,52.5,82
0,0,9,3,568,1,2,3,3,3.61,210,52.5,82
0,0,9,3,568,1,2,3,3,3.61,210,52.5,82
0,5,9,0,169,1,13,1,0,3.61,210,52.5,82
0,5,9,0,169,1,13,1,0,3.61,210,52.5,82
0,6,9,0,169,1,15,1,1,3.61,210,52.5,82
0,6,9,0,169,1,15,1,1,3.61,210,52.5,82
0,0,34,3,470,1,2,3,3,3.07,142,35.5,54
0,0,34,3,470,1,2,3,3,3.2,142,35.5,54
0,0,34,3,277,1,7,3,3,3.07,142,35.5,54
0,0,34,3,277,1,7,3,3,3.2,142,35.5,54
0,0,39,3,298,1,7,3,3,3.07,142,35.5,54
0,0,39,3,298,1,7,3,3,3.2,142,35.5,54
0,0,64,3,635,1,9,3,3,3.07,142,35.5,54
0,0,64,3,635,1,9,3,3,3.2,142,35.5,54
0,5,7,3,151,1,5,3,3,3.07,142,35.5,54
0,5,7,3,151,1,5,3,3,3.2,142,35.5,54
0,5,34,3,212,1,2,3,3,3.07,142,35.5,54
0,5,34,3,212,1,2,3,3,3.2,142,35.5,54
0,5,39,3,563,1,9,3,3,3.07,142,35.5,54
0,5,39,3,563,1,9,3,3,3.2,142,35.5,54
0,6,7,3,524,1,0,3,3,3.07,142,35.5,54
0,6,7,3,524,1,0,3,3,3.2,142,35.5,54
0,6,13,0,532,1,0,2,2,3.07,142,35.5,54
0,6,13,0,532,1,0,2,2,3.2,142,35.5,54
0,6,23,0,305,1,2,3,3,3.07,142,35.5,54
0,6,23,0,305,1,2,3,3,3.2,142,35.5,54
0,6,34,3,331,1,0,3,3,3.07,142,35.5,54
0,6,34,3,331,1,0,3,3,3.2,142,35.5,54
0,6,34,3,489,1,4,3,3,3.07,142,35.5,54
0,6,34,3,489,1,4,3,3,3.2,142,35.5,54
0,0,34,3,326,1,2,3,3,3.07,142,35.5,54
0,0,34,3,326,1,2,3,3,3.2,142,35.5,54
0,0,34,3,352,1,6,3,3,3.07,142,35.5,54
0,0,34,3,352,1,6,3,3,3.2,142,35.5,54
0,0,34,3,171,1,2,3,3,3.07,142,35.5,54
0,0,34,3,171,1,2,3,3,3.2,142,35.5,54
0,0,36,0,252,1,2,3,3,3.07,142,35.5,54
0,0,36,0,252,1,2,3,3,3.2,142,35.5,54
0,5,34,3,531,1,5,3,3,3.07,142,35.5,54
0,5,34,3,531,1,5,3,3,3.2,142,35.5,54
0,5,34,3,270,1,15,3,3,3.07,142,35.5,54
0,5,34,3,270,1,15,3,3,3.2,142,35.5,54
0,5,34,3,569,1,0,3,3,3.07,142,35.5,54
0,5,34,3,569,1,0,3,3,3.2,142,35.5,54
0,0,9,3,367,1,17,3,0,3.07,142,35.5,54
0,0,9,3,367,1,17,3,0,3.2,142,35.5,54
0,0,9,3,568,1,7,3,3,3.07,142,35.5,54
0,0,9,3,568,1,7,3,3,3.2,142,35.5,54
0,0,20,3,366,1,12,3,0,3.07,142,35.5,54
0,0,20,3,366,1,12,3,0,3.2,142,35.5,54
0,5,9,3,429,1,6,3,3,3.07,142,35.5,54
0,5,9,3,429,1,6,3,3,3.2,142,35.5,54
0,5,9,3,59,1,0,3,3,3.07,142,35.5,54
0,5,9,3,59,1,0,3,3,3.2,142,35.5,54
0,0,9,3,568,1,5,3,3,3.07,142,35.5,54
0,0,9,3,568,1,5,3,3,3.2,142,35.5,54
0,0,20,3,366,1,8,3,3,3.07,142,35.5,54
0,0,20,3,366,1,8,3,3,3.2,142,35.5,54
0,5,9,3,111,1,17,3,0,3.07,142,35.5,54
0,5,9,3,111,1,17,3,0,3.2,142,35.5,54
1,0,7,0,138,1,7,4,4,2.8,124,31,57
1,0,9,0,64,1,4,3,3,2.8,124,31,57
1,0,13,0,384,1,2,2,2,2.8,124,31,57
1,0,14,0,74,1,15,0,0,2.8,124,31,57
1,0,28,0,176,1,15,1,1,2.8,124,31,57
1,0,36,0,251,1,7,3,3,2.8,124,31,57
1,0,53,0,611,1,0,1,1,2.8,124,31,57
1,5,14,0,74,1,15,0,0,2.8,124,31,57
1,5,36,0,251,1,6,2,2,2.8,124,31,57
1,5,39,0,96,1,4,4,4,2.8,124,31,57
1,5,41,0,87,1,0,1,1,2.8,124,31,57
1,5,45,0,355,1,5,3,3,2.8,124,31,57
1,5,53,0,611,1,0,1,1,2.8,124,31,57
1,5,64,0,144,1,4,2,2,2.8,124,31,57
1,0,0,0,458,1,5,3,3,2.8,124,31,57
1,0,14,0,74,1,15,0,0,2.8,124,31,57
1,0,15,0,378,1,4,4,4,2.8,124,31,57
1,0,20,0,385,1,7,3,3,2.8,124,31,57
1,0,36,0,252,1,6,3,3,2.8,124,31,57
1,0,53,0,611,1,0,1,1,2.8,124,31,57
1,0,55,0,152,1,8,3,3,2.8,124,31,57
1,5,14,0,74,1,13,0,0,2.8,124,31,57
1,5,36,0,35,1,0,2,2,2.8,124,31,57
1,5,36,0,252,1,2,3,3,2.8,124,31,57
1,5,53,0,611,1,0,1,1,2.8,124,31,57
1,5,56,0,187,1,6,4,4,2.8,124,31,57
1,5,64,0,144,1,2,3,3,2.8,124,31,57
1,0,9,0,471,1,7,3,3,2.8,124,31,57
1,0,9,0,423,1,6,3,3,2.8,124,31,57
1,0,14,0,74,1,13,0,0,2.8,124,31,57
1,0,39,0,32,1,4,3,3,2.8,124,31,57
1,0,46,0,372,1,2,3,3,2.8,124,31,57
1,0,53,0,611,1,0,1,1,2.8,124,31,57
1,0,64,0,632,1,7,1,1,2.8,124,31,57
1,5,0,0,460,1,12,3,0,2.8,124,31,57
1,5,9,0,246,1,6,3,3,2.8,124,31,57
1,5,9,0,367,1,7,3,3,2.8,124,31,57
1,5,14,0,74,1,13,0,0,2.8,124,31,57
1,5,20,0,346,1,4,3,3,2.8,124,31,57
1,5,53,0,611,1,0,1,1,2.8,124,31,57
1,0,9,3,528,1,5,3,3,2.8,124,31,57
1,0,9,0,22,1,4,3,3,2.8,124,31,57
1,0,9,0,209,1,6,3,3,2.8,124,31,57
1,0,14,0,74,1,15,0,0,2.8,124,31,57
1,0,53,0,611,1,0,1,1,2.8,124,31,57
1,0,63,0,177,1,9,4,4,2.8,124,31,57
1,5,0,0,460,1,6,3,3,2.8,124,31,57
1,5,7,0,138,1,9,4,4,2.8,124,31,57
1,5,9,0,334,1,8,3,3,2.8,124,31,57
1,5,14,0,74,1,13,0,0,2.8,124,31,57
1,5,44,3,66,1,9,3,3,2.8,124,31,57
1,5,53,0,611,1,0,1,1,2.8,124,31,57
1,0,9,0,502,1,6,3,3,2.8,124,31,57
1,0,9,0,269,1,15,5,5,2.8,124,31,57
1,0,13,0,293,1,6,2,2,2.8,124,31,57
1,0,14,0,24,1,7,2,2,2.8,124,31,57
1,0,35,0,222,1,5,3,3,2.8,124,31,57
0,0,7,0,138,1,2,4,4,3.44,302,75.5,132
0,0,7,0,138,1,2,4,4,3.44,302,75.5,132
0,0,13,0,532,1,9,2,2,3.44,302,75.5,132
0,0,13,0,532,1,9,2,2,3.44,302,75.5,132
0,0,14,0,74,1,15,0,0,3.44,302,75.5,132
0,0,14,0,74,1,15,0,0,3.44,302,75.5,132
0,0,28,0,176,1,15,1,1,3.44,302,75.5,132
0,0,28,0,176,1,15,1,1,3.44,302,75.5,132
0,0,36,0,251,1,4,3,3,3.44,302,75.5,132
0,0,36,0,251,1,4,3,3,3.44,302,75.5,132
0,0,53,0,611,1,0,1,1,3.44,302,75.5,132
0,0,53,0,611,1,0,1,1,3.44,302,75.5,132
0,0,64,0,144,1,5,3,3,3.44,302,75.5,132
0,0,64,0,144,1,5,3,3,3.44,302,75.5,132
0,5,7,0,138,1,2,4,4,3.44,302,75.5,132
0,5,7,0,138,1,2,4,4,3.44,302,75.5,132
0,5,14,0,74,1,15,0,0,3.44,302,75.5,132
0,5,14,0,74,1,15,0,0,3.44,302,75.5,132
0,5,21,0,509,1,5,3,3,3.44,302,75.5,132
0,5,21,0,509,1,5,3,3,3.44,302,75.5,132
0,5,53,0,611,1,0,1,1,3.44,302,75.5,132
0,5,53,0,611,1,0,1,1,3.44,302,75.5,132
0,5,59,0,196,1,6,3,3,3.44,302,75.5,132
0,5,59,0,196,1,6,3,3,3.44,302,75.5,132
0,5,64,0,144,1,2,3,3,3.44,302,75.5,132
0,5,64,0,144,1,2,3,3,3.44,302,75.5,132
0,0,12,0,190,1,6,4,4,3.44,302,75.5,132
0,0,12,0,190,1,6,4,4,3.44,302,75.5,132
0,0,12,0,191,1,0,1,1,3.44,302,75.5,132
0,0,12,0,191,1,0,1,1,3.44,302,75.5,132
0,0,14,0,74,1,15,0,0,3.44,302,75.5,132
0,0,14,0,74,1,15,0,0,3.44,302,75.5,132
0,0,15,0,299,1,6,3,3,3.44,302,75.5,132
0,0,15,0,299,1,6,3,3,3.44,302,75.5,132
0,0,46,0,372,1,2,3,3,3.44,302,75.5,132
0,0,46,0,372,1,2,3,3,3.44,302,75.5,132
0,0,53,0,611,1,0,1,1,3.44,302,75.5,132
0,0,53,0,611,1,0,1,1,3.44,302,75.5,132
