ID,ENTRY_DTE,EXIT_DTE,EXIT_REASON,DEGREE_DESC,MAJOR_MINOR_DESC,career_gpa
C90A1EC2-2CD9-4DD8-B5D6-C9477B29EDE0,,5/8/2010,Graduated,Master of Arts,MA: School Counselor & Consultant,3.94
0C98BC41-C8C1-4F5B-97C8-C95FCDE5CAE1,,12/7/2001,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.38
9624735E-4E13-4D31-BC64-C96A16633BF7,,6/9/2000,Graduated,Bachelor of Arts,Management,3.46
DCB326BC-A501-47B4-8123-C96D6645C0A7,,5/6/2005,Graduated,Bachelor of Arts,Management,3.15
707221B9-A055-4224-BD26-C983B37C7E75,8/28/2017,8/16/2019,Graduated,Bachelor of Science,Teacher Education,3.96
6E0CA895-7BB6-4AA8-B365-C99082171E73,1/2/2018,12/15/2017,Graduated,Bachelor of Science,Nursing,3.77
EFCFB057-5051-4D9E-85AB-C990A18CBD85,,5/8/2010,Graduated,Bachelor of Arts,Interdisciplinary Studies,2.3
79AAE35B-EDA4-4EF0-8509-C995C21C33F0,7/27/2016,12/16/2016,,Bachelor of Science,Exercise Science,3.25
556299C5-F664-4B4E-97C4-C9B09ED90D5B,12/4/2015,5/6/2016,,Bachelor of Science,Business Administration,2.2
2E0A47D2-2C9B-481C-A2EF-C9DF3C7E5286,5/23/2016,5/6/2017,Graduated,Master of Arts,Teaching,3.78
0A3723BA-737D-4DE4-AFA9-C9F2A22E7EE1,,5/5/2006,Graduated,Bachelor of Arts,Business Administration,3.62
D2622485-701E-4F4A-9DAB-C9FE3EDF11E1,8/8/2016,12/16/2016,,Bachelor of Science,Business Administration,1.75
D2245917-6D59-40EA-BAF6-CA182C487F8A,8/19/2011,5/5/2012,,Bachelor of Arts,Teacher Education,3.22
9A8DCF4F-18F9-4992-AF5C-CA46F9E0B597,,5/8/2010,Graduated,Bachelor of Arts,Psychology,3.71
4DC00C7A-936A-492B-A463-CA48432FC5CC,12/15/2017,5/9/2020,Graduated,Bachelor of Arts,Communication,3.69
E4B7B342-EA2A-4073-A6DA-CA5A99FEFD82,,5/8/2010,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.96
E4B7B342-EA2A-4073-A6DA-CA5A99FEFD82,,5/10/2008,,Bachelor of Arts,Teacher Education: Elementary,3.81
C415BD1A-716D-4EAC-827F-CA68F5BD2F0B,2/16/2016,5/12/2018,Graduated,Bachelor of Science,Business Administration,3.87
73F3E707-DF28-4979-9FB3-CA6E929881B1,7/16/2018,5/9/2020,Graduated,Master of Arts,MA: School Counselor & Consultant,4
4F606DEA-278A-462F-9205-CA79168A8EB5,6/19/2011,5/7/2010,,Bachelor of Arts,Business Administration: Gen Business Administrati,3.52
976BB9A7-76D2-4E8E-B4FD-CA95259930BA,,6/13/1997,Graduated,Bachelor of Arts,Management,2.87
E74B6C9C-9E40-4CE7-B41C-CA99CFE2967D,,5/8/2010,Graduated,Bachelor of Arts,Psychology: General,3.71
BB71E4E4-8DF5-4D9B-820A-CAAFB07158B3,,8/29/2003,Graduated,Bachelor of Arts,Management,3.54
4B1165A3-30D8-4BBA-8872-CAB46BA6DC35,6/27/2017,12/15/2017,,Bachelor of Science,Undecided/Undeclared,4
19CAA8DB-4C61-4345-9FF7-CADB4D14713D,,6/13/2003,Graduated,Bachelor of Arts,Bible & Christian Ministry Studies,3.6
29EB9E21-4FD9-42C3-AA38-CADFC1DA86AB,,12/11/1998,Graduated,Bachelor of Arts,Management,3.36
575E72FC-558E-4254-9E06-CADFE1D1630E,8/7/2014,12/16/2016,Graduated,Bachelor of Arts,Accounting,3.87
72C1EE1C-0702-4A0F-A427-CAE372B95E8B,5/23/2016,5/6/2017,Graduated,Master of Arts,Teaching,4
2033C187-E920-4BE5-AAE9-CAE6DEE8F5A9,,5/6/2005,Graduated,Bachelor of Arts,Management,3.9
0E911D87-5970-427B-8FFB-CAE70BC683BD,9/6/2019,5/11/2019,Graduated,Bachelor of Science,Business Administration,2.9
22AB90DA-8364-432A-8AE5-CAECB1A6715C,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,3.3
D5D43C84-F81C-4AD3-9F35-CB02B7F0A4F1,,7/10/2001,Graduated,Master of Arts,MA: School Counselor & Consultant,3.97
5BBFCC61-A7C9-42D5-9875-CB068780ABCD,,8/29/2003,Graduated,Bachelor of Arts,Management,3.77
CC056384-31FB-4F18-87D4-CB071325BF0F,8/12/2011,12/14/2012,Graduated,Master of Arts,Community Counseling,3.92
CC056384-31FB-4F18-87D4-CB071325BF0F,,5/8/2010,,Bachelor of Arts,Psychology,3.62
47AD914E-DE6D-4397-8449-CB1980999D0C,,8/29/2003,Graduated,Bachelor of Arts,Management,3.87
6C238CB5-B171-4585-BC34-CB33E008FF20,8/5/2014,5/12/2018,Graduated,Bachelor of Science,Business Administration,3.74
0D3E4526-1A65-4D33-B0A5-CB6920A85974,7/18/2012,8/25/2013,Graduated,Bachelor of Arts,Interdisciplinary Studies,2.39
0D3E4526-1A65-4D33-B0A5-CB6920A85974,,5/7/2011,Graduated,Associate of Arts,General Studies,2.39
009E2AFE-F13E-45E0-A94F-CB778292F1F7,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,3.72
94488CCF-18D7-4687-B22A-CB7B905799B6,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,2.86
0A52CAE5-3823-4650-BD0A-CB814FCB2388,,5/8/2010,Graduated,Bachelor of Arts,Teacher Education:Secondary,3.95
360E80E6-2111-4559-A174-CB83C48F5C15,6/20/2018,5/11/2019,Graduated,Bachelor of Science,Teacher Education,3.22
78503D56-7B40-4E7D-B8F8-CB8655F8A91B,11/21/2013,5/7/2016,Graduated,Bachelor of Science,Mathematics,3.73
2D11793D-4D2C-4460-A7D3-CB8DEFCB596B,,12/14/2007,Graduated,Master of Arts,Professional Counseling,4
E2143452-A078-4053-89FE-CB918444B149,12/6/2018,8/14/2020,Graduated,Bachelor of Science,Nursing,3.89
1D56ED08-C290-44EE-A8E0-CBC909FF5CDE,,6/15/2001,Graduated,Bachelor of Arts,Management,3.9
87ECD32A-624D-4762-AF66-CC00146003DB,12/21/2018,12/14/2018,Graduated,Bachelor of Science,Teacher Education,3
497D6FC8-737A-4402-BECB-CC0524D50B63,,6/13/1997,Graduated,Bachelor of Arts,Management,3.97
9D6DAAE0-6560-4E4B-A872-CC09913F4EF3,,12/11/2009,Graduated,Bachelor of Arts,Health Care Administration,3.74
895BC6C5-F405-4696-8724-CC1268C15584,8/12/2011,12/12/2014,Graduated,Bachelor of Arts,Business Administration,3.53
73B73359-28DC-46E1-BE0A-CC1B6E4E83D0,,8/18/2006,Graduated,Bachelor of Arts,Health Care Administration,3.98
2BAA6941-E262-4A9E-B9AB-CC59CB8703FC,2/15/2016,5/6/2016,,Bachelor of Science,Mathematics,3.07
419041B5-B216-411C-82C0-CC7ED082F638,8/13/2014,5/6/2017,Graduated,Master of Arts,Clinical Mental Health Counseling,3.88
A27894AA-09CE-4EC0-B937-CC7FB751165A,7/26/2018,5/10/2019,,Bachelor of Arts,Undecided/Undeclared,2.89
268E809C-2976-42FB-A15B-CC84C5673B84,,6/14/2002,Graduated,Bachelor of Arts,Management,3.77
4526CCAE-E965-4416-B263-CC8D7C21AEE3,,6/14/1996,Graduated,Master of Arts,Marriage & Family Therapy,3.87
9706DF26-466A-407E-A132-CCB69F9414E9,,8/17/2007,Graduated,Bachelor of Arts,Accounting,3.62
30CB17AD-8F3B-455F-BE47-CCC76B00ECE4,8/19/2011,5/11/2013,Graduated,Bachelor of Arts,Psychology,2.78
B96C3EC6-AB0B-4E33-88DB-CCDF407C1005,8/21/2017,12/15/2017,,Bachelor of Science,Biology,2.89
6D007D3C-3484-42FC-AAF8-CCF466A16633,,6/9/2000,Graduated,Bachelor of Arts,Business Administration,2.64
E340A407-E99D-4591-B985-CD35BF2552C5,,6/10/1994,Graduated,Bachelor of Science,Managerial Leadership,4
8D31EBFC-6B44-4FD4-9C28-CD4295A9AFD9,8/19/2011,5/5/2012,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.81
8D31EBFC-6B44-4FD4-9C28-CD4295A9AFD9,,5/8/2010,,Bachelor of Arts,Teacher Education:Secondary,3.75
3EEFD15D-63FB-45E8-8052-CD528999E808,,6/14/1996,Graduated,Bachelor of Arts,Managerial Leadership,3.5
3056493B-665F-4F0E-9FC9-CD54CF49C130,,5/7/2011,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.49
06D54F45-F3C9-4C16-8C6E-CD6A2C7DA2A4,,8/31/2004,Graduated,Bachelor of Arts,Management,3.38
39DA943A-F218-422A-8B4E-CD8FC36F96D4,,12/11/2009,Graduated,Bachelor of Arts,Accounting,3.95
4776C805-5959-4619-91CB-CD97C17860A5,,6/11/2004,Graduated,Bachelor of Arts,Teacher Education,3.71
35DF885C-75C2-4E05-B4D3-CDB7D3D8C1BD,7/6/2012,12/14/2012,,Bachelor of Science,Exercise Science,2.6
A8D858FE-0784-454E-8212-CDCDCDBA6936,8/13/2014,5/6/2017,Graduated,Master of Arts,Clinical Mental Health Counseling,4
A8D858FE-0784-454E-8212-CDCDCDBA6936,8/12/2011,5/5/2012,,Bachelor of Arts,Psychology,3.9
DFB858C2-1826-4A5B-8D96-CDE250765EE2,6/17/2013,8/21/2014,,Bachelor of Arts,Psychology,3.86
33DFCF4A-1896-42C9-9B03-CDE6A0C1A68B,,5/7/2011,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.78
33DFCF4A-1896-42C9-9B03-CDE6A0C1A68B,,5/9/2009,,Bachelor of Arts,Teacher Education: Elementary,3.95
47E47517-2B8E-4407-B2A7-CDED44B89124,,6/10/1995,Graduated,Bachelor of Science,Managerial Leadership,3.5
BE2266FB-2A2A-4607-8F2E-CE035DD40B87,8/12/2011,5/5/2012,Graduated,Master of Arts,MA: School Counselor & Consultant,4
A7481C6B-80EA-4879-B024-CE24026AF18E,12/23/2013,5/10/2014,,Bachelor of Science,Teacher Education,0.91
4ABFB46E-AB95-49E5-914D-CE2E83077769,,6/15/2001,Graduated,Bachelor of Arts,Interdisciplinary Studies,2.34
610BEE86-01DB-4DDD-8BEB-CE357224BB6D,8/12/2011,5/5/2012,Graduated,Bachelor of Arts,Business Administration,2.74
516CD52E-A1BF-4574-9670-CE38723B6975,,6/12/1998,Graduated,Bachelor of Arts,Management,3.85
8CAAB25C-54CB-474B-91B7-CE3B6907B5F2,8/16/2016,5/5/2017,,Bachelor of Science,Business Administration,1.3
93AD6935-F2E6-4E40-BFC6-CE4832DC43B1,9/23/2019,5/8/2020,Graduated,Bachelor of Science,Psychology,2.52
B58120E1-8A31-4308-B3CA-CE56E3F6455E,5/2/2019,12/13/2019,Graduated,Bachelor of Science,Nursing,4
414574D0-50B5-4636-A895-CE5C6C4EE9C1,8/22/2014,12/14/2018,,Bachelor of Science,Teacher Education: Elementary,2.54
1A3C3A07-908D-4385-9688-CE622F6E6606,,6/15/2001,Graduated,Bachelor of Arts,Elementary Education,3.71
61E8DBFA-FE0B-4BB8-8137-CEA4FB99CF84,,5/6/2005,Graduated,Bachelor of Arts,Psychology,3.81
AEC87114-1D63-43D1-B4F5-CEA5B1C53DE4,5/7/2014,8/24/2014,,Bachelor of Science,Criminal Justice,0
4CD6D63E-D033-41EB-AE96-CEAC893ED6C2,,6/11/1999,Graduated,Bachelor of Arts,Elementary Education,2.87
EC5A71CA-ABF4-45DD-9D6A-CEE3548803B0,8/21/2014,8/23/2015,,Master of Business Admin,Management,3.15
EC5A71CA-ABF4-45DD-9D6A-CEE3548803B0,11/18/2013,5/10/2014,,Bachelor of Science,Business Administration,3.16
0C3913C7-4042-4262-A6F3-CEE9A5A61A91,4/25/2018,5/9/2020,Graduated,Master of Arts,MA: School Counselor & Consultant,4
228E39E9-1EF0-469F-ACAE-CEFB063103C6,,8/29/2003,Graduated,Bachelor of Arts,Management,2.94
780EA5B1-E827-4B2A-AB20-CEFEAEF9A840,,7/29/1996,Graduated,Master of Arts,Marriage & Family Therapy,3.84
6E614A8F-DF92-4FF2-9FFA-CF08F5CB47C6,,6/12/1998,Graduated,Bachelor of Arts,Management,3.88
F90D1A6B-A714-474A-8674-CF315162D6DC,,5/5/2006,Graduated,Bachelor of Arts,Teacher Education,4
16AAA9C2-0000-4BA1-AE4D-CF52046CA3D8,,7/29/1997,Graduated,Master of Arts,Marriage & Family Therapy,4.01
E67BA740-FC64-4787-9160-CF58CF75001B,,6/11/1999,Graduated,Bachelor of Arts,Communication,3.42
E3FECAB1-9A18-4BA0-A8D9-CF5BFB59246A,,6/14/1996,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.34
09848939-30B6-4879-B702-CF740FDE947F,8/30/2016,8/11/2017,Graduated,Master of Arts,Teaching,3.55
501C7092-FD59-446C-A51B-CF9BB1C5A5EB,6/19/2011,4/25/2001,,Bachelor of Arts,Management,3.2
2427DFF0-E579-45DC-8028-D0001648E0C1,,6/14/1996,Graduated,Undergraduate Certificate,TESOL,3.15
E427EBDA-2AC4-4E2B-9AC6-D00D9C9D5389,,8/23/2002,Graduated,Master of Arts,MA: School Counselor & Consultant,4.04
24D61E82-5038-4B04-A431-D0185F728122,,5/5/2006,Graduated,Bachelor of Arts,Teacher Education,3.92
8E2C9F57-B727-425E-AF3F-D037F9B05E57,,6/13/1997,Graduated,Undergraduate Certificate,TESOL,3.81
20EB4727-8D1A-445C-B1E5-D03D9605CCBD,,5/5/2007,Graduated,Bachelor of Arts,Teacher Education: Elementary,3.24
20EB4727-8D1A-445C-B1E5-D03D9605CCBD,,5/6/2005,Graduated,Associate of Arts,General Studies,3.24
83FB9829-BB9D-4F36-9AA2-D044C7B0F0F8,,6/12/1998,Graduated,Bachelor of Arts,Management Communication,3.36
0EAE702A-229C-4831-BD97-D06609FF05DE,3/4/2013,8/25/2013,,Bachelor of Arts,Psychology,0.85
02547BB1-C41E-4CB8-9E32-D0758745BD0F,5/27/2014,12/12/2014,,Bachelor of Arts,Psychology,3.75
7FB03829-C4D0-4A6A-9852-D090E9C03B49,,8/22/2008,Graduated,Bachelor of Arts,Health Care Administration,3.82
4371666F-5593-4C8E-981B-D0A9984FCDD3,8/5/2014,5/8/2015,,Bachelor of Arts,Psychology,4
153F6AB2-E650-483C-A3B9-D0C17847CE83,,8/31/2001,Graduated,Bachelor of Arts,Management,3.73
F854A917-3645-4A33-A6E6-D0C66B09FCD6,8/12/2011,5/5/2012,Graduated,Master of Arts,MA: School Counselor & Consultant,3.77
FCFC3AE9-F68D-4E01-A89A-D0D6AF1DB67B,1/11/2019,12/13/2019,,Master of Business Admin,Management,2.01
FCFC3AE9-F68D-4E01-A89A-D0D6AF1DB67B,6/24/2015,12/14/2018,,Bachelor of Science,Exercise Science,3.3
2DC0C632-80C6-4D95-BCC6-D0D90E94A6EF,,6/9/2000,Graduated,Bachelor of Arts,Management,3.7
06C8547F-4E4D-4591-8A05-D0DB48993C82,,8/31/2001,Graduated,Bachelor of Arts,Management,3.66
61A0B9CD-0DCC-4435-BCBD-D0EF3B312B06,6/5/2019,5/9/2020,Graduated,Master of Arts,Teaching,3.97
62F7AA49-141D-4539-BCC7-D13D8F68D786,,6/11/1999,Graduated,Bachelor of Arts,Management,3.74
ECE59FC1-6582-453D-A13B-D13DC9EF13AA,,6/12/1998,Graduated,Bachelor of Arts,Management,3.6
AD8294A8-B581-41A6-AB19-D140DA3D298A,8/19/2011,5/5/2012,Graduated,Bachelor of Arts,Bible & Theology,3.46
B7D03A1C-06B8-40DF-830C-D16E9054EA65,4/19/2017,5/12/2018,Graduated,Master of Arts,Teaching,4
0133E954-5556-4E52-8736-D175EE8654F7,8/12/2011,8/24/2012,Graduated,Master of Arts,Community Counseling,4
9F36C027-3648-4C22-AD1E-D17D6EA581AF,,8/5/2005,Graduated,Bachelor of Arts,Management,3.76
64D42B0F-854B-44BE-A0F9-D1C49A3D4FA0,,7/29/1997,Graduated,Master of Arts,Marriage & Family Therapy,4.02
001DEADD-4F6D-4F29-B480-D1D5B8C4FB0F,1/5/2015,3/3/2017,Graduated,Master of Arts,Clinical Mental Health Counseling,4
FC8C0055-B709-4E55-8C52-D1EA4AE49121,1/2/2017,12/16/2016,Graduated,Bachelor of Science,Nursing,3.91
B7B37450-BBE1-414B-AD08-D1ED9B3A5F98,,8/29/2003,Graduated,Bachelor of Arts,Management,3.59
D3298047-1862-409A-A458-D2184FFC8317,,5/7/2011,Graduated,Master of Arts,MA: School Counselor & Consultant,3.94
D56ED138-08C6-422E-B547-D2185A9E878D,5/1/2014,5/8/2015,,Bachelor of Science,Business Administration: Management,2.79
5F9E1D2C-DFFD-4CD7-B1E2-D21C677EAC9C,,12/15/2006,Graduated,Bachelor of Arts,Management,3.93
651B4818-946E-4862-8479-D25D51B4AEBB,,12/17/2004,Graduated,Bachelor of Arts,Management,3.76
D6AFB8DF-BD5D-4EF5-A1F2-D280D7E99EF4,,12/10/2010,Graduated,Bachelor of Arts,Business Administration,3.59
6E00FA79-7CA1-47AB-8BCA-D2B1C6A80AA0,1/7/2014,12/16/2016,Graduated,Bachelor of Arts,Business Administration,2.95
F8A8CE80-4398-4345-81D3-D2B240A77079,,6/14/1996,Graduated,Bachelor of Science,Managerial Leadership,3.83
B30560DF-1260-4C59-9C20-D2B920AC4DDE,4/24/2013,5/7/2016,Graduated,Bachelor of Science,Accounting,3.02
5ACCC3F4-C19B-458C-BCF4-D2CE78C21CA0,7/27/2016,5/5/2017,,Bachelor of Science,Biology,3.33
6EFE7860-7511-45A7-B1B6-D2DBBCA0C515,,6/14/1996,Graduated,Bachelor of Arts,Interdisciplinary Studies,4
33769AAA-5D43-49FE-9564-D303CA3A85BB,,5/9/2009,Graduated,Bachelor of Arts,Human Services,3.58
149235C1-206F-47F8-859D-D32232ADCF79,,6/11/2004,Graduated,Bachelor of Arts,Teacher Education,3.7
3F34AB62-90F6-4D01-8B11-D32B93013E90,,6/14/2002,Graduated,Bachelor of Arts,Management,3.31
A23B117B-24F1-41B4-A55F-D34363AFCD60,,6/13/1997,Graduated,Bachelor of Arts,Management,3.58
B064836B-B370-418E-890B-D357DAAD509D,,5/9/2009,Graduated,Bachelor of Arts,Psychology,3.22
B064836B-B370-418E-890B-D357DAAD509D,,5/5/2007,Graduated,Associate of Arts,General Studies,3.22
382D9D11-4A1E-4157-8364-D359F29B708D,,5/5/2006,Graduated,Bachelor of Arts,Business Administration,3.4
B84DA704-766C-4310-8CC3-D35EF76B9083,1/8/2020,5/8/2020,Withdrawn,Bachelor of Science,Psychology,1.79
2A88393B-346A-4FAD-B043-D37D35E8FEF8,6/26/2017,5/11/2019,,Bachelor of Science,Business Administration,3.79
9E837BF7-277B-4945-9971-D39F640C6FFA,,5/6/2005,Graduated,Bachelor of Arts,Interdisciplinary Studies,2.1
D96965DC-115D-499F-87DF-D3C013B6927C,10/21/2011,8/26/2011,,Master of Education,MEd: Curriculum & Instructional Technology,3.31
D96965DC-115D-499F-87DF-D3C013B6927C,,5/9/2009,,Bachelor of Arts,Teacher Education: Elementary,3.29
0343A2EF-FA4C-499A-A4C3-D3C1CBF46066,,12/11/2009,Graduated,Bachelor of Arts,Management,3.96
33F90CFB-208C-41A7-A114-D3D4155A18F1,,5/10/2008,Graduated,Bachelor of Arts,Business Administration,3.44
15DA9EFE-A1F6-427F-B042-D3DC4FEC71BB,,6/11/1999,Graduated,Bachelor of Arts,Management,3.77
91C4D86A-265B-4073-9EC8-D3EAF70716B2,6/19/2011,7/23/2002,,Bachelor of Arts,Communication: Public Speaking,3.72
C84AD09C-C547-44B6-8C81-D3EE382BDD15,,5/5/2007,Graduated,Bachelor of Arts,Management,4
07F7E975-6583-402B-85FC-D4124A7D4F4B,,12/12/2003,Graduated,Undergraduate Certificate,TESOL,3.78
4E911A42-1DEC-47EB-8CBE-D4215A5D34BC,8/12/2011,12/16/2011,Graduated,Master of Arts,Community Counseling,4
E1752F66-483B-41A7-A181-D425E0432C13,6/19/2011,9/16/2002,,Bachelor of Arts,Business Administration: Management,0
7BC3CF67-FE36-49B8-B4C1-D431211CF9E1,,12/11/2009,Graduated,Master of Arts,Professional Counseling,3.78
0E3F1FB9-C12E-4B14-A278-D437F94D4E89,,8/29/2003,Graduated,Bachelor of Arts,Teacher Education,2.7
3009D206-56F2-4237-AEF8-D4505BC02517,8/19/2011,5/5/2012,Graduated,Bachelor of Arts,Business Administration,3.49
8855CDAD-B8B5-4B67-ADFF-D451C173FA4A,8/13/2018,5/8/2020,,Bachelor of Science,Business Administration: Management,3.07
CDCC7B76-F8C9-4A7B-8041-D4669F93288E,,6/11/1999,Graduated,Undergraduate Certificate,TESOL,3.78
BEF330CA-6191-4B39-9E93-D474A7D2F0F1,8/28/2018,8/17/2018,Graduated,Bachelor of Science,Interdisciplinary Studies,3.37
7316BEC5-3111-4F8A-B2FE-D49635FF0F51,8/27/2012,12/14/2012,,Bachelor of Arts,Interdisciplinary Studies,1.92
F110677B-3EA1-4EAA-8964-D49CB9795D84,8/28/2013,5/9/2015,Graduated,Bachelor of Science,Criminal Justice,3.58
43CE219E-A7D6-4A62-ADAE-D4AB4FB9D3A7,8/24/2012,5/10/2013,,Bachelor of Science,Business Administration,2.86
640F746A-5850-4E69-B66B-D4B4E1D0988F,,6/14/1996,Graduated,Bachelor of Arts,Business Administration,3.33
1E864C36-8ADF-4AF5-8B6D-D4BC9773039F,5/24/2016,5/7/2016,Graduated,Bachelor of Arts,Interdisciplinary Studies,3.1
3C926F72-79F2-4FE1-BFFD-D4C29166EDFA,,8/18/2006,Graduated,Bachelor of Arts,Accounting,3.42
B76D4A0E-BC93-4199-AAE6-D4CDDE2D01CE,,6/11/1999,Graduated,Bachelor of Arts,Management,2.71
DC72B93B-659D-4FEC-B6C5-D4EFAECAB6BA,10/18/2011,5/11/2013,Graduated,Bachelor of Arts,Psychology: General,3.33
DC72B93B-659D-4FEC-B6C5-D4EFAECAB6BA,,5/10/2008,Graduated,Associate of Arts,General Studies,3.33
3B3333D7-F14A-40DA-BF63-D4F7F72079C6,1/2/2018,12/15/2017,Graduated,Bachelor of Science,Nursing,3.92
DE0A5DCC-DB5A-4906-8268-D500400F4F09,6/26/2013,5/6/2017,Graduated,Bachelor of Science,Exercise Science,3.91
DBAA7CA3-6CA7-490F-8880-D5356D380EF6,6/19/2011,4/2/2001,,Bachelor of Arts,Business Administration: Management,3.77
CD62710B-0B25-4C90-90BF-D54524098261,,8/22/2002,Graduated,Master of Arts,MA: School Counselor & Consultant,3.96
FAA8BADB-0382-42C6-8F66-D5A600727FD8,,5/8/2010,Graduated,Bachelor of Arts,Teacher Education: Elementary,3.53
A352630B-ADDE-4826-9A76-D5AEFF556381,6/26/2013,5/8/2015,,Bachelor of Arts,Psychology,2.3
287B0903-1A52-40E1-A3A2-D5B7508AAC2B,,5/8/2010,Graduated,Bachelor of Arts,History,3.67
F4149520-CAC3-4AE8-85E7-D5B9A0C01EBA,,5/5/2006,Graduated,Bachelor of Arts,Teacher Education,3.97
E01D5352-DF72-434F-985D-D5C3C5C048CB,8/14/2017,12/13/2019,Graduated,Bachelor of Science,Nursing,3.61
F502F567-6601-4AA5-B594-D5CC34A5829F,3/23/2012,12/14/2012,,Bachelor of Arts,Psychology,1.87
3584E8AB-CA6A-4D46-A2DA-D5D0B6F5BD37,8/19/2011,12/16/2011,,Bachelor of Arts,Interdisciplinary Studies,2.14
3BDFC8BA-17FB-496B-8984-D5D42B5B4B23,,6/14/2002,Graduated,Bachelor of Arts,Elementary Education,3.79
5C7E0A5B-3E7F-4AF0-98CC-D5DB5B5DABC5,,6/13/1997,Graduated,Bachelor of Science,General Science,3.53
693D7491-3145-4C88-9DAE-D5DC21CDE22E,,5/7/2011,Graduated,Bachelor of Arts,Business Administration,3.74
2B803892-0F40-434C-A91D-D5E44F2C6B23,,6/11/1999,,Bachelor of Arts,Management,3.9
CAE55614-2F16-426A-9972-D5E49169C71F,,6/14/2002,Graduated,Bachelor of Arts,Management,3.84
F96911A0-005C-4DBE-A206-D5EAD8D75FA3,,6/13/1997,Graduated,Bachelor of Arts,Management,3.94
7D7CA5C3-EE64-4C5A-8363-D615E83CDA42,1/8/2018,5/9/2020,Graduated,Master of Arts,Clinical Mental Health Counseling,4
76F2FD0A-63FB-4CCE-A612-D6187E719AF6,6/22/2015,12/14/2018,,Bachelor of Science,Psychology,1.76
C8730BC4-36FB-4CD0-AC03-D620BD6B8E48,6/27/2019,8/14/2020,Leave of Absence,Bachelor of Science,Interdisciplinary Studies,1.85
72AABA68-6CFC-4B48-B8CD-D62F37E65997,6/11/2013,5/6/2017,Graduated,Bachelor of Arts,Teacher Education,3.88
133B73CF-138F-42BE-8F1B-D631A86F8F0F,6/19/2015,12/13/2019,Graduated,Bachelor of Arts,Teacher Education,2.92
73DD24A5-C8CC-4A9F-A6CC-D650E47FE47E,,5/6/2005,Graduated,Bachelor of Arts,Management,3.92
0C67D8C1-3454-4154-B94A-D654C3CF3712,12/13/2013,5/6/2017,Graduated,Bachelor of Arts,Christian Ministry,3.06
7B7FF737-A6C8-4A63-B190-D6601D8DD781,,6/15/2001,Graduated,Bachelor of Arts,Management,3.83
950E5B66-90AC-416D-A164-D67083706D8E,,5/10/2008,Graduated,Bachelor of Arts,Teacher Education: Elementary,3.95
C0F44A9E-6000-42AF-9474-D67216EB36BF,,6/10/1994,Graduated,Master of Arts,Marriage & Family Therapy,0
7F813959-CD80-4A3F-86A3-D67B61EAB0BC,,6/9/2000,Graduated,Bachelor of Arts,Management,3.87
A0CFD0FF-51A5-48FF-9EA5-D684DBDBE458,5/9/2014,8/26/2016,Graduated,Master of Education,MEd: Curriculum & Instructional Technology,3.97
97057895-0FE1-4A3A-A37E-D695C081BA8A,,8/25/2003,Graduated,Bachelor of Arts,Teacher Education,3.36
26718508-500D-404F-BD1D-D6B6E58C84AD,9/15/2015,12/16/2016,,Bachelor of Arts,Undecided/Undeclared,1.87
908A0689-08D6-4CB5-B5DC-D6CAE41CBA7B,,6/9/2000,Graduated,Bachelor of Arts,Elementary Education,3.74
8CEA71FD-8145-4D60-B786-D6D979E1CFC3,8/30/2016,5/11/2018,,Bachelor of Science,Business Administration,2.52
F702C5BF-7E0A-476A-98B3-D6DF4C95730A,5/20/2020,5/9/2020,Graduated,Bachelor of Science,Teacher Education,3.69
F39E87E2-4965-4635-AF2F-D700BD73D02A,,5/5/2006,Graduated,Bachelor of Arts,Business Administration,3.94
67DF59BC-4211-41C0-B8F3-D70499078885,,12/10/1999,Graduated,Bachelor of Arts,Management,4.02
B73A5538-6BF8-4C1B-B773-D70FEDA36F1D,,6/9/2000,Graduated,Bachelor of Arts,Management,3.57
E69F4B30-401C-4FC4-9629-D713408B670C,,6/10/1994,Graduated,Master of Arts,Church Growth & Leadership,0
B4FE0BF0-1D83-4790-8BDB-D7138DC04865,,8/31/2001,Graduated,Bachelor of Arts,Management,3.82
0C52A347-C222-48A8-A04D-D72F45948F64,,5/9/2009,Graduated,Bachelor of Arts,Teacher Education: Elementary,2.71
0005E46C-7629-495A-9C3D-D74131A7022F,3/25/2015,12/11/2015,,Bachelor of Arts,Accounting,3.65
290983C6-843E-439A-BF00-D74E7A9EA8C2,12/10/2019,8/14/2020,,Bachelor of Science,Business Administration: Marketing,3.23
15F56B7A-4D00-4EE5-910F-D769C80E491E,8/3/2012,5/10/2013,,Bachelor of Arts,Teacher Education: Elementary,3.29
C6A3D3B7-0D76-4D0A-9298-D77464AD5B45,1/7/2013,8/24/2014,,Bachelor of Arts,Psychology,3.58
C6A3D3B7-0D76-4D0A-9298-D77464AD5B45,8/2/2018,5/9/2020,Graduated,Master of Arts,MA: School Counselor & Consultant,3.59
